,originalfile,renamedfile,samplenumber,prompt
1301,DR3/FALK0/SX96.WAV,sample1302.WAV,sample1302,SX96
1302,DR3/FALK0/SA2.WAV,sample1303.WAV,sample1303,SA2
1303,DR3/FALK0/SA1.WAV,sample1304.WAV,sample1304,SA1
1304,DR3/FALK0/SI456.WAV,sample1305.WAV,sample1305,SI456
1305,DR3/FALK0/SX366.WAV,sample1306.WAV,sample1306,SX366
1306,DR3/FALK0/SX186.WAV,sample1307.WAV,sample1307,SX186
1307,DR3/FALK0/SI1086.WAV,sample1308.WAV,sample1308,SI1086
1308,DR3/FALK0/SX276.WAV,sample1309.WAV,sample1309,SX276
1309,DR3/FALK0/SI658.WAV,sample1310.WAV,sample1310,SI658
1310,DR3/MRJB1/SX390.WAV,sample1311.WAV,sample1311,SX390
1311,DR3/MRJB1/SI2021.WAV,sample1312.WAV,sample1312,SI2021
1312,DR3/MRJB1/SX210.WAV,sample1313.WAV,sample1313,SX210
1313,DR3/MRJB1/SX120.WAV,sample1314.WAV,sample1314,SX120
1314,DR3/MRJB1/SA2.WAV,sample1315.WAV,sample1315,SA2
1315,DR3/MRJB1/SA1.WAV,sample1316.WAV,sample1316,SA1
1316,DR3/MRJB1/SX30.WAV,sample1317.WAV,sample1317,SX30
1317,DR3/MRJB1/SI1413.WAV,sample1318.WAV,sample1318,SI1413
1318,DR3/MRJB1/SI1020.WAV,sample1319.WAV,sample1319,SI1020
1319,DR3/MRJB1/SX300.WAV,sample1320.WAV,sample1320,SX300
1320,DR3/MDWM0/SI916.WAV,sample1321.WAV,sample1321,SI916
1321,DR3/MDWM0/SX433.WAV,sample1322.WAV,sample1322,SX433
1322,DR3/MDWM0/SA2.WAV,sample1323.WAV,sample1323,SA2
1323,DR3/MDWM0/SA1.WAV,sample1324.WAV,sample1324,SA1
1324,DR3/MDWM0/SX376.WAV,sample1325.WAV,sample1325,SX376
1325,DR3/MDWM0/SI2176.WAV,sample1326.WAV,sample1326,SI2176
1326,DR3/MDWM0/SX286.WAV,sample1327.WAV,sample1327,SX286
1327,DR3/MDWM0/SX106.WAV,sample1328.WAV,sample1328,SX106
1328,DR3/MDWM0/SI1546.WAV,sample1329.WAV,sample1329,SI1546
1329,DR3/MDWM0/SX16.WAV,sample1330.WAV,sample1330,SX16
1330,DR3/MDSS1/SX67.WAV,sample1331.WAV,sample1331,SX67
1331,DR3/MDSS1/SI1327.WAV,sample1332.WAV,sample1332,SI1327
1332,DR3/MDSS1/SA2.WAV,sample1333.WAV,sample1333,SA2
1333,DR3/MDSS1/SA1.WAV,sample1334.WAV,sample1334,SA1
1334,DR3/MDSS1/SX337.WAV,sample1335.WAV,sample1335,SX337
1335,DR3/MDSS1/SX157.WAV,sample1336.WAV,sample1336,SX157
1336,DR3/MDSS1/SI1713.WAV,sample1337.WAV,sample1337,SI1713
1337,DR3/MDSS1/SX427.WAV,sample1338.WAV,sample1338,SX427
1338,DR3/MDSS1/SI697.WAV,sample1339.WAV,sample1339,SI697
1339,DR3/MDSS1/SX247.WAV,sample1340.WAV,sample1340,SX247
1340,DR3/FGCS0/SX406.WAV,sample1341.WAV,sample1341,SX406
1341,DR3/FGCS0/SI856.WAV,sample1342.WAV,sample1342,SI856
1342,DR3/FGCS0/SI1486.WAV,sample1343.WAV,sample1343,SI1486
1343,DR3/FGCS0/SI2116.WAV,sample1344.WAV,sample1344,SI2116
1344,DR3/FGCS0/SX226.WAV,sample1345.WAV,sample1345,SX226
1345,DR3/FGCS0/SX46.WAV,sample1346.WAV,sample1346,SX46
1346,DR3/FGCS0/SA2.WAV,sample1347.WAV,sample1347,SA2
1347,DR3/FGCS0/SX136.WAV,sample1348.WAV,sample1348,SX136
1348,DR3/FGCS0/SA1.WAV,sample1349.WAV,sample1349,SA1
1349,DR3/FGCS0/SX316.WAV,sample1350.WAV,sample1350,SX316
1350,DR3/MTKP0/SX213.WAV,sample1351.WAV,sample1351,SX213
1351,DR3/MTKP0/SI1023.WAV,sample1352.WAV,sample1352,SI1023
1352,DR3/MTKP0/SX303.WAV,sample1353.WAV,sample1353,SX303
1353,DR3/MTKP0/SI2283.WAV,sample1354.WAV,sample1354,SI2283
1354,DR3/MTKP0/SA2.WAV,sample1355.WAV,sample1355,SA2
1355,DR3/MTKP0/SA1.WAV,sample1356.WAV,sample1356,SA1
1356,DR3/MTKP0/SX393.WAV,sample1357.WAV,sample1357,SX393
1357,DR3/MTKP0/SX123.WAV,sample1358.WAV,sample1358,SX123
1358,DR3/MTKP0/SX33.WAV,sample1359.WAV,sample1359,SX33
1359,DR3/MTKP0/SI454.WAV,sample1360.WAV,sample1360,SI454
1360,DR3/MMAM0/SX67.WAV,sample1361.WAV,sample1361,SX67
1361,DR3/MMAM0/SI1668.WAV,sample1362.WAV,sample1362,SI1668
1362,DR3/MMAM0/SI2227.WAV,sample1363.WAV,sample1363,SI2227
1363,DR3/MMAM0/SI1597.WAV,sample1364.WAV,sample1364,SI1597
1364,DR3/MMAM0/SA2.WAV,sample1365.WAV,sample1365,SA2
1365,DR3/MMAM0/SA1.WAV,sample1366.WAV,sample1366,SA1
1366,DR3/MMAM0/SX337.WAV,sample1367.WAV,sample1367,SX337
1367,DR3/MMAM0/SX157.WAV,sample1368.WAV,sample1368,SX157
1368,DR3/MMAM0/SX427.WAV,sample1369.WAV,sample1369,SX427
1369,DR3/MMAM0/SX247.WAV,sample1370.WAV,sample1370,SX247
1370,DR3/FJLR0/SX421.WAV,sample1371.WAV,sample1371,SX421
1371,DR3/FJLR0/SX241.WAV,sample1372.WAV,sample1372,SX241
1372,DR3/FJLR0/SX61.WAV,sample1373.WAV,sample1373,SX61
1373,DR3/FJLR0/SI1231.WAV,sample1374.WAV,sample1374,SI1231
1374,DR3/FJLR0/SA2.WAV,sample1375.WAV,sample1375,SA2
1375,DR3/FJLR0/SA1.WAV,sample1376.WAV,sample1376,SA1
1376,DR3/FJLR0/SX151.WAV,sample1377.WAV,sample1377,SX151
1377,DR3/FJLR0/SX331.WAV,sample1378.WAV,sample1378,SX331
1378,DR3/FJLR0/SI601.WAV,sample1379.WAV,sample1379,SI601
1379,DR3/FJLR0/SI1861.WAV,sample1380.WAV,sample1380,SI1861
1380,DR3/MREH1/SX249.WAV,sample1381.WAV,sample1381,SX249
1381,DR3/MREH1/SX159.WAV,sample1382.WAV,sample1382,SX159
1382,DR3/MREH1/SX339.WAV,sample1383.WAV,sample1383,SX339
1383,DR3/MREH1/SX429.WAV,sample1384.WAV,sample1384,SX429
1384,DR3/MREH1/SA2.WAV,sample1385.WAV,sample1385,SA2
1385,DR3/MREH1/SI2229.WAV,sample1386.WAV,sample1386,SI2229
1386,DR3/MREH1/SA1.WAV,sample1387.WAV,sample1387,SA1
1387,DR3/MREH1/SI969.WAV,sample1388.WAV,sample1388,SI969
1388,DR3/MREH1/SX69.WAV,sample1389.WAV,sample1389,SX69
1389,DR3/MREH1/SI1599.WAV,sample1390.WAV,sample1390,SI1599
1390,DR3/MREE0/SI1104.WAV,sample1391.WAV,sample1391,SI1104
1391,DR3/MREE0/SX204.WAV,sample1392.WAV,sample1392,SX204
1392,DR3/MREE0/SA2.WAV,sample1393.WAV,sample1393,SA2
1393,DR3/MREE0/SX294.WAV,sample1394.WAV,sample1394,SX294
1394,DR3/MREE0/SA1.WAV,sample1395.WAV,sample1395,SA1
1395,DR3/MREE0/SI1959.WAV,sample1396.WAV,sample1396,SI1959
1396,DR3/MREE0/SX24.WAV,sample1397.WAV,sample1397,SX24
1397,DR3/MREE0/SX114.WAV,sample1398.WAV,sample1398,SX114
1398,DR3/MREE0/SX384.WAV,sample1399.WAV,sample1399,SX384
1399,DR3/MREE0/SI1734.WAV,sample1400.WAV,sample1400,SI1734
1400,DR3/MJDA0/SI2291.WAV,sample1401.WAV,sample1401,SI2291
1401,DR3/MJDA0/SX41.WAV,sample1402.WAV,sample1402,SX41
1402,DR3/MJDA0/SX131.WAV,sample1403.WAV,sample1403,SX131
1403,DR3/MJDA0/SX311.WAV,sample1404.WAV,sample1404,SX311
1404,DR3/MJDA0/SA2.WAV,sample1405.WAV,sample1405,SA2
1405,DR3/MJDA0/SA1.WAV,sample1406.WAV,sample1406,SA1
1406,DR3/MJDA0/SI1661.WAV,sample1407.WAV,sample1407,SI1661
1407,DR3/MJDA0/SX221.WAV,sample1408.WAV,sample1408,SX221
1408,DR3/MJDA0/SX401.WAV,sample1409.WAV,sample1409,SX401
1409,DR3/MJDA0/SI1031.WAV,sample1410.WAV,sample1410,SI1031
1410,DR3/MHJB0/SX387.WAV,sample1411.WAV,sample1411,SX387
1411,DR3/MHJB0/SX297.WAV,sample1412.WAV,sample1412,SX297
1412,DR3/MHJB0/SI1647.WAV,sample1413.WAV,sample1413,SI1647
1413,DR3/MHJB0/SX27.WAV,sample1414.WAV,sample1414,SX27
1414,DR3/MHJB0/SA2.WAV,sample1415.WAV,sample1415,SA2
1415,DR3/MHJB0/SI2277.WAV,sample1416.WAV,sample1416,SI2277
1416,DR3/MHJB0/SI1017.WAV,sample1417.WAV,sample1417,SI1017
1417,DR3/MHJB0/SA1.WAV,sample1418.WAV,sample1418,SA1
1418,DR3/MHJB0/SX117.WAV,sample1419.WAV,sample1419,SX117
1419,DR3/MHJB0/SX207.WAV,sample1420.WAV,sample1420,SX207
1420,DR3/FLJD0/SX166.WAV,sample1421.WAV,sample1421,SX166
1421,DR3/FLJD0/SX76.WAV,sample1422.WAV,sample1422,SX76
1422,DR3/FLJD0/SX346.WAV,sample1423.WAV,sample1423,SX346
1423,DR3/FLJD0/SI2146.WAV,sample1424.WAV,sample1424,SI2146
1424,DR3/FLJD0/SX256.WAV,sample1425.WAV,sample1425,SX256
1425,DR3/FLJD0/SA2.WAV,sample1426.WAV,sample1426,SA2
1426,DR3/FLJD0/SA1.WAV,sample1427.WAV,sample1427,SA1
1427,DR3/FLJD0/SI1516.WAV,sample1428.WAV,sample1428,SI1516
1428,DR3/FLJD0/SI886.WAV,sample1429.WAV,sample1429,SI886
1429,DR3/FLJD0/SX436.WAV,sample1430.WAV,sample1430,SX436
1430,DR3/MBEF0/SX21.WAV,sample1431.WAV,sample1431,SX21
1431,DR3/MBEF0/SI651.WAV,sample1432.WAV,sample1432,SI651
1432,DR3/MBEF0/SX381.WAV,sample1433.WAV,sample1433,SX381
1433,DR3/MBEF0/SI1911.WAV,sample1434.WAV,sample1434,SI1911
1434,DR3/MBEF0/SA2.WAV,sample1435.WAV,sample1435,SA2
1435,DR3/MBEF0/SA1.WAV,sample1436.WAV,sample1436,SA1
1436,DR3/MBEF0/SX111.WAV,sample1437.WAV,sample1437,SX111
1437,DR3/MBEF0/SX201.WAV,sample1438.WAV,sample1438,SX201
1438,DR3/MBEF0/SX291.WAV,sample1439.WAV,sample1439,SX291
1439,DR3/MBEF0/SI1281.WAV,sample1440.WAV,sample1440,SI1281
1440,DR3/MTPP0/SX428.WAV,sample1441.WAV,sample1441,SX428
1441,DR3/MTPP0/SI2138.WAV,sample1442.WAV,sample1442,SI2138
1442,DR3/MTPP0/SX338.WAV,sample1443.WAV,sample1443,SX338
1443,DR3/MTPP0/SX158.WAV,sample1444.WAV,sample1444,SX158
1444,DR3/MTPP0/SA2.WAV,sample1445.WAV,sample1445,SA2
1445,DR3/MTPP0/SA1.WAV,sample1446.WAV,sample1446,SA1
1446,DR3/MTPP0/SX248.WAV,sample1447.WAV,sample1447,SX248
1447,DR3/MTPP0/SI1508.WAV,sample1448.WAV,sample1448,SI1508
1448,DR3/MTPP0/SX68.WAV,sample1449.WAV,sample1449,SX68
1449,DR3/MTPP0/SI878.WAV,sample1450.WAV,sample1450,SI878
1450,DR3/FSJS0/SX451.WAV,sample1451.WAV,sample1451,SX451
1451,DR3/FSJS0/SI1801.WAV,sample1452.WAV,sample1452,SI1801
1452,DR3/FSJS0/SI541.WAV,sample1453.WAV,sample1453,SI541
1453,DR3/FSJS0/SA2.WAV,sample1454.WAV,sample1454,SA2
1454,DR3/FSJS0/SX91.WAV,sample1455.WAV,sample1455,SX91
1455,DR3/FSJS0/SA1.WAV,sample1456.WAV,sample1456,SA1
1456,DR3/FSJS0/SX361.WAV,sample1457.WAV,sample1457,SX361
1457,DR3/FSJS0/SX181.WAV,sample1458.WAV,sample1458,SX181
1458,DR3/FSJS0/SX271.WAV,sample1459.WAV,sample1459,SX271
1459,DR3/FSJS0/SI1171.WAV,sample1460.WAV,sample1460,SI1171
1460,DR3/MKXL0/SX195.WAV,sample1461.WAV,sample1461,SX195
1461,DR3/MKXL0/SI1815.WAV,sample1462.WAV,sample1462,SI1815
1462,DR3/MKXL0/SX15.WAV,sample1463.WAV,sample1463,SX15
1463,DR3/MKXL0/SI1958.WAV,sample1464.WAV,sample1464,SI1958
1464,DR3/MKXL0/SA2.WAV,sample1465.WAV,sample1465,SA2
1465,DR3/MKXL0/SA1.WAV,sample1466.WAV,sample1466,SA1
1466,DR3/MKXL0/SI1185.WAV,sample1467.WAV,sample1467,SI1185
1467,DR3/MKXL0/SX285.WAV,sample1468.WAV,sample1468,SX285
1468,DR3/MKXL0/SX375.WAV,sample1469.WAV,sample1469,SX375
1469,DR3/MKXL0/SX105.WAV,sample1470.WAV,sample1470,SX105
1470,DR3/MRWA0/SX253.WAV,sample1471.WAV,sample1471,SX253
1471,DR3/MRWA0/SI2233.WAV,sample1472.WAV,sample1472,SI2233
1472,DR3/MRWA0/SX73.WAV,sample1473.WAV,sample1473,SX73
1473,DR3/MRWA0/SX343.WAV,sample1474.WAV,sample1474,SX343
1474,DR3/MRWA0/SX433.WAV,sample1475.WAV,sample1475,SX433
1475,DR3/MRWA0/SI1603.WAV,sample1476.WAV,sample1476,SI1603
1476,DR3/MRWA0/SX163.WAV,sample1477.WAV,sample1477,SX163
1477,DR3/MRWA0/SA2.WAV,sample1478.WAV,sample1478,SA2
1478,DR3/MRWA0/SA1.WAV,sample1479.WAV,sample1479,SA1
1479,DR3/MRWA0/SI973.WAV,sample1480.WAV,sample1480,SI973
1480,DR3/FEME0/SX65.WAV,sample1481.WAV,sample1481,SX65
1481,DR3/FEME0/SX335.WAV,sample1482.WAV,sample1482,SX335
1482,DR3/FEME0/SX425.WAV,sample1483.WAV,sample1483,SX425
1483,DR3/FEME0/SI1505.WAV,sample1484.WAV,sample1484,SI1505
1484,DR3/FEME0/SA2.WAV,sample1485.WAV,sample1485,SA2
1485,DR3/FEME0/SA1.WAV,sample1486.WAV,sample1486,SA1
1486,DR3/FEME0/SX155.WAV,sample1487.WAV,sample1487,SX155
1487,DR3/FEME0/SX245.WAV,sample1488.WAV,sample1488,SX245
1488,DR3/FEME0/SI2135.WAV,sample1489.WAV,sample1489,SI2135
1489,DR3/FEME0/SI875.WAV,sample1490.WAV,sample1490,SI875
1490,DR3/MRTJ0/SI2032.WAV,sample1491.WAV,sample1491,SI2032
1491,DR3/MRTJ0/SX142.WAV,sample1492.WAV,sample1492,SX142
1492,DR3/MRTJ0/SI1551.WAV,sample1493.WAV,sample1493,SI1551
1493,DR3/MRTJ0/SA2.WAV,sample1494.WAV,sample1494,SA2
1494,DR3/MRTJ0/SX412.WAV,sample1495.WAV,sample1495,SX412
1495,DR3/MRTJ0/SA1.WAV,sample1496.WAV,sample1496,SA1
1496,DR3/MRTJ0/SX232.WAV,sample1497.WAV,sample1497,SX232
1497,DR3/MRTJ0/SX322.WAV,sample1498.WAV,sample1498,SX322
1498,DR3/MRTJ0/SX52.WAV,sample1499.WAV,sample1499,SX52
1499,DR3/MRTJ0/SI772.WAV,sample1500.WAV,sample1500,SI772
1500,DR3/MDEF0/SX213.WAV,sample1501.WAV,sample1501,SX213
1501,DR3/MDEF0/SI1123.WAV,sample1502.WAV,sample1502,SI1123
1502,DR3/MDEF0/SX303.WAV,sample1503.WAV,sample1503,SX303
1503,DR3/MDEF0/SA2.WAV,sample1504.WAV,sample1504,SA2
1504,DR3/MDEF0/SA1.WAV,sample1505.WAV,sample1505,SA1
1505,DR3/MDEF0/SX393.WAV,sample1506.WAV,sample1506,SX393
1506,DR3/MDEF0/SX123.WAV,sample1507.WAV,sample1507,SX123
1507,DR3/MDEF0/SI2193.WAV,sample1508.WAV,sample1508,SI2193
1508,DR3/MDEF0/SI1563.WAV,sample1509.WAV,sample1509,SI1563
1509,DR3/MDEF0/SX33.WAV,sample1510.WAV,sample1510,SX33
1510,DR3/FDFB0/SI1318.WAV,sample1511.WAV,sample1511,SI1318
1511,DR3/FDFB0/SX328.WAV,sample1512.WAV,sample1512,SX328
1512,DR3/FDFB0/SI2010.WAV,sample1513.WAV,sample1513,SI2010
1513,DR3/FDFB0/SA2.WAV,sample1514.WAV,sample1514,SA2
1514,DR3/FDFB0/SA1.WAV,sample1515.WAV,sample1515,SA1
1515,DR3/FDFB0/SX148.WAV,sample1516.WAV,sample1516,SX148
1516,DR3/FDFB0/SX238.WAV,sample1517.WAV,sample1517,SX238
1517,DR3/FDFB0/SX58.WAV,sample1518.WAV,sample1518,SX58
1518,DR3/FDFB0/SX418.WAV,sample1519.WAV,sample1519,SX418
1519,DR3/FDFB0/SI1948.WAV,sample1520.WAV,sample1520,SI1948
1520,DR3/MDBB1/SI1636.WAV,sample1521.WAV,sample1521,SI1636
1521,DR3/MDBB1/SI1006.WAV,sample1522.WAV,sample1522,SI1006
1522,DR3/MDBB1/SA2.WAV,sample1523.WAV,sample1523,SA2
1523,DR3/MDBB1/SA1.WAV,sample1524.WAV,sample1524,SA1
1524,DR3/MDBB1/SX376.WAV,sample1525.WAV,sample1525,SX376
1525,DR3/MDBB1/SI2056.WAV,sample1526.WAV,sample1526,SI2056
1526,DR3/MDBB1/SX286.WAV,sample1527.WAV,sample1527,SX286
1527,DR3/MDBB1/SX106.WAV,sample1528.WAV,sample1528,SX106
1528,DR3/MDBB1/SX196.WAV,sample1529.WAV,sample1529,SX196
1529,DR3/MDBB1/SX16.WAV,sample1530.WAV,sample1530,SX16
1530,DR3/FCMG0/SI1872.WAV,sample1531.WAV,sample1531,SI1872
1531,DR3/FCMG0/SX162.WAV,sample1532.WAV,sample1532,SX162
1532,DR3/FCMG0/SA2.WAV,sample1533.WAV,sample1533,SA2
1533,DR3/FCMG0/SA1.WAV,sample1534.WAV,sample1534,SA1
1534,DR3/FCMG0/SX72.WAV,sample1535.WAV,sample1535,SX72
1535,DR3/FCMG0/SX432.WAV,sample1536.WAV,sample1536,SX432
1536,DR3/FCMG0/SX342.WAV,sample1537.WAV,sample1537,SX342
1537,DR3/FCMG0/SX252.WAV,sample1538.WAV,sample1538,SX252
1538,DR3/FCMG0/SI1142.WAV,sample1539.WAV,sample1539,SI1142
1539,DR3/FCMG0/SI1242.WAV,sample1540.WAV,sample1540,SI1242
1540,DR3/MRTC0/SI2088.WAV,sample1541.WAV,sample1541,SI2088
1541,DR3/MRTC0/SX378.WAV,sample1542.WAV,sample1542,SX378
1542,DR3/MRTC0/SX288.WAV,sample1543.WAV,sample1543,SX288
1543,DR3/MRTC0/SX18.WAV,sample1544.WAV,sample1544,SX18
1544,DR3/MRTC0/SX108.WAV,sample1545.WAV,sample1545,SX108
1545,DR3/MRTC0/SA2.WAV,sample1546.WAV,sample1546,SA2
1546,DR3/MRTC0/SA1.WAV,sample1547.WAV,sample1547,SA1
1547,DR3/MRTC0/SI1458.WAV,sample1548.WAV,sample1548,SI1458
1548,DR3/MRTC0/SX198.WAV,sample1549.WAV,sample1549,SX198
1549,DR3/MRTC0/SI828.WAV,sample1550.WAV,sample1550,SI828
1550,DR3/FSLS0/SI1686.WAV,sample1551.WAV,sample1551,SI1686
1551,DR3/FSLS0/SX156.WAV,sample1552.WAV,sample1552,SX156
1552,DR3/FSLS0/SX66.WAV,sample1553.WAV,sample1553,SX66
1553,DR3/FSLS0/SX426.WAV,sample1554.WAV,sample1554,SX426
1554,DR3/FSLS0/SI2316.WAV,sample1555.WAV,sample1555,SI2316
1555,DR3/FSLS0/SA2.WAV,sample1556.WAV,sample1556,SA2
1556,DR3/FSLS0/SX202.WAV,sample1557.WAV,sample1557,SX202
1557,DR3/FSLS0/SA1.WAV,sample1558.WAV,sample1558,SA1
1558,DR3/FSLS0/SX246.WAV,sample1559.WAV,sample1559,SX246
1559,DR3/FSLS0/SI1056.WAV,sample1560.WAV,sample1560,SI1056
1560,DR3/MCEF0/SX325.WAV,sample1561.WAV,sample1561,SX325
1561,DR3/MCEF0/SX415.WAV,sample1562.WAV,sample1562,SX415
1562,DR3/MCEF0/SX235.WAV,sample1563.WAV,sample1563,SX235
1563,DR3/MCEF0/SI842.WAV,sample1564.WAV,sample1564,SI842
1564,DR3/MCEF0/SA2.WAV,sample1565.WAV,sample1565,SA2
1565,DR3/MCEF0/SA1.WAV,sample1566.WAV,sample1566,SA1
1566,DR3/MCEF0/SI1765.WAV,sample1567.WAV,sample1567,SI1765
1567,DR3/MCEF0/SX55.WAV,sample1568.WAV,sample1568,SX55
1568,DR3/MCEF0/SX145.WAV,sample1569.WAV,sample1569,SX145
1569,DR3/MCEF0/SI1135.WAV,sample1570.WAV,sample1570,SI1135
1570,DR3/FJLG0/SX359.WAV,sample1571.WAV,sample1571,SX359
1571,DR3/FJLG0/SI1889.WAV,sample1572.WAV,sample1572,SI1889
1572,DR3/FJLG0/SI2306.WAV,sample1573.WAV,sample1573,SI2306
1573,DR3/FJLG0/SX269.WAV,sample1574.WAV,sample1574,SX269
1574,DR3/FJLG0/SI1506.WAV,sample1575.WAV,sample1575,SI1506
1575,DR3/FJLG0/SX89.WAV,sample1576.WAV,sample1576,SX89
1576,DR3/FJLG0/SA2.WAV,sample1577.WAV,sample1577,SA2
1577,DR3/FJLG0/SA1.WAV,sample1578.WAV,sample1578,SA1
1578,DR3/FJLG0/SX179.WAV,sample1579.WAV,sample1579,SX179
1579,DR3/FJLG0/SX449.WAV,sample1580.WAV,sample1580,SX449
1580,DR3/MRDS0/SX357.WAV,sample1581.WAV,sample1581,SX357
1581,DR3/MRDS0/SX87.WAV,sample1582.WAV,sample1582,SX87
1582,DR3/MRDS0/SI537.WAV,sample1583.WAV,sample1583,SI537
1583,DR3/MRDS0/SA2.WAV,sample1584.WAV,sample1584,SA2
1584,DR3/MRDS0/SA1.WAV,sample1585.WAV,sample1585,SA1
1585,DR3/MRDS0/SX267.WAV,sample1586.WAV,sample1586,SX267
1586,DR3/MRDS0/SX447.WAV,sample1587.WAV,sample1587,SX447
1587,DR3/MRDS0/SI1167.WAV,sample1588.WAV,sample1588,SI1167
1588,DR3/MRDS0/SX177.WAV,sample1589.WAV,sample1589,SX177
1589,DR3/MRDS0/SI1797.WAV,sample1590.WAV,sample1590,SI1797
1590,DR3/FMJF0/SX84.WAV,sample1591.WAV,sample1591,SX84
1591,DR3/FMJF0/SX174.WAV,sample1592.WAV,sample1592,SX174
1592,DR3/FMJF0/SI1254.WAV,sample1593.WAV,sample1593,SI1254
1593,DR3/FMJF0/SI624.WAV,sample1594.WAV,sample1594,SI624
1594,DR3/FMJF0/SA2.WAV,sample1595.WAV,sample1595,SA2
1595,DR3/FMJF0/SX444.WAV,sample1596.WAV,sample1596,SX444
1596,DR3/FMJF0/SA1.WAV,sample1597.WAV,sample1597,SA1
1597,DR3/FMJF0/SI1884.WAV,sample1598.WAV,sample1598,SI1884
1598,DR3/FMJF0/SX354.WAV,sample1599.WAV,sample1599,SX354
1599,DR3/FMJF0/SX264.WAV,sample1600.WAV,sample1600,SX264
1600,DR3/MTPG0/SX213.WAV,sample1601.WAV,sample1601,SX213
1601,DR3/MTPG0/SX303.WAV,sample1602.WAV,sample1602,SX303
1602,DR3/MTPG0/SA2.WAV,sample1603.WAV,sample1603,SA2
1603,DR3/MTPG0/SA1.WAV,sample1604.WAV,sample1604,SA1
1604,DR3/MTPG0/SX393.WAV,sample1605.WAV,sample1605,SX393
1605,DR3/MTPG0/SI1383.WAV,sample1606.WAV,sample1606,SI1383
1606,DR3/MTPG0/SX123.WAV,sample1607.WAV,sample1607,SX123
1607,DR3/MTPG0/SI753.WAV,sample1608.WAV,sample1608,SI753
1608,DR3/MTPG0/SX33.WAV,sample1609.WAV,sample1609,SX33
1609,DR3/MTPG0/SI2013.WAV,sample1610.WAV,sample1610,SI2013
1610,DR3/MCDD0/SX253.WAV,sample1611.WAV,sample1611,SX253
1611,DR3/MCDD0/SI1513.WAV,sample1612.WAV,sample1612,SI1513
1612,DR3/MCDD0/SX73.WAV,sample1613.WAV,sample1613,SX73
1613,DR3/MCDD0/SI2143.WAV,sample1614.WAV,sample1614,SI2143
1614,DR3/MCDD0/SX343.WAV,sample1615.WAV,sample1615,SX343
1615,DR3/MCDD0/SX433.WAV,sample1616.WAV,sample1616,SX433
1616,DR3/MCDD0/SX163.WAV,sample1617.WAV,sample1617,SX163
1617,DR3/MCDD0/SA2.WAV,sample1618.WAV,sample1618,SA2
1618,DR3/MCDD0/SA1.WAV,sample1619.WAV,sample1619,SA1
1619,DR3/MCDD0/SI883.WAV,sample1620.WAV,sample1620,SI883
1620,DR3/MPRD0/SI801.WAV,sample1621.WAV,sample1621,SI801
1621,DR3/MPRD0/SX261.WAV,sample1622.WAV,sample1622,SX261
1622,DR3/MPRD0/SI2061.WAV,sample1623.WAV,sample1623,SI2061
1623,DR3/MPRD0/SX81.WAV,sample1624.WAV,sample1624,SX81
1624,DR3/MPRD0/SX441.WAV,sample1625.WAV,sample1625,SX441
1625,DR3/MPRD0/SX171.WAV,sample1626.WAV,sample1626,SX171
1626,DR3/MPRD0/SA2.WAV,sample1627.WAV,sample1627,SA2
1627,DR3/MPRD0/SA1.WAV,sample1628.WAV,sample1628,SA1
1628,DR3/MPRD0/SX351.WAV,sample1629.WAV,sample1629,SX351
1629,DR3/MPRD0/SI1431.WAV,sample1630.WAV,sample1630,SI1431
1630,DR3/MSFV0/SI1892.WAV,sample1631.WAV,sample1631,SI1892
1631,DR3/MSFV0/SX92.WAV,sample1632.WAV,sample1632,SX92
1632,DR3/MSFV0/SI1262.WAV,sample1633.WAV,sample1633,SI1262
1633,DR3/MSFV0/SA2.WAV,sample1634.WAV,sample1634,SA2
1634,DR3/MSFV0/SA1.WAV,sample1635.WAV,sample1635,SA1
1635,DR3/MSFV0/SX452.WAV,sample1636.WAV,sample1636,SX452
1636,DR3/MSFV0/SX182.WAV,sample1637.WAV,sample1637,SX182
1637,DR3/MSFV0/SX362.WAV,sample1638.WAV,sample1638,SX362
1638,DR3/MSFV0/SI632.WAV,sample1639.WAV,sample1639,SI632
1639,DR3/MSFV0/SX272.WAV,sample1640.WAV,sample1640,SX272
1640,DR3/MVJH0/SX116.WAV,sample1641.WAV,sample1641,SX116
1641,DR3/MVJH0/SX386.WAV,sample1642.WAV,sample1642,SX386
1642,DR3/MVJH0/SA2.WAV,sample1643.WAV,sample1643,SA2
1643,DR3/MVJH0/SA1.WAV,sample1644.WAV,sample1644,SA1
1644,DR3/MVJH0/SX26.WAV,sample1645.WAV,sample1645,SX26
1645,DR3/MVJH0/SX206.WAV,sample1646.WAV,sample1646,SX206
1646,DR3/MVJH0/SX296.WAV,sample1647.WAV,sample1647,SX296
1647,DR3/MVJH0/SI2186.WAV,sample1648.WAV,sample1648,SI2186
1648,DR3/MVJH0/SI926.WAV,sample1649.WAV,sample1649,SI926
1649,DR3/MVJH0/SI1556.WAV,sample1650.WAV,sample1650,SI1556
1650,DR3/MDHS0/SX360.WAV,sample1651.WAV,sample1651,SX360
1651,DR3/MDHS0/SX270.WAV,sample1652.WAV,sample1652,SX270
1652,DR3/MDHS0/SI1530.WAV,sample1653.WAV,sample1653,SI1530
1653,DR3/MDHS0/SX450.WAV,sample1654.WAV,sample1654,SX450
1654,DR3/MDHS0/SA2.WAV,sample1655.WAV,sample1655,SA2
