,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
741,741,DR2/MTDB0/SX321.WAV,sample742.WAV,sample742,SX321,THE GROUNDHOG CLEARLY SAW HIS SHADOW BUT STAYED OUT ONLY A MOMENT
742,742,DR2/MTDB0/SI1401.WAV,sample743.WAV,sample743,SI1401,HE HOLDS THAT GOODNESS AND BADNESS LIE IN FEELINGS OF APPROVAL OR DISAPPROVAL
743,743,DR2/MTDB0/SI771.WAV,sample744.WAV,sample744,SI771,VASES MAY BE MADE INTO CANDLES BY FILLING WITH MELTED WAX AND A WICK
744,744,DR2/MTDB0/SX231.WAV,sample745.WAV,sample745,SX231,I HONOR MY MOM
745,745,DR2/MTDB0/SA2.WAV,sample746.WAV,sample746,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
746,746,DR2/MTDB0/SA1.WAV,sample747.WAV,sample747,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
747,747,DR2/MTDB0/SI2031.WAV,sample748.WAV,sample748,SI2031,WHATEVER YOU TELL HIM HE WILL DIVE
748,748,DR2/MTDB0/SX51.WAV,sample749.WAV,sample749,SX51,AMBIDEXTROUS PICKPOCKETS ACCOMPLISH MORE
749,749,DR2/MTDB0/SX411.WAV,sample750.WAV,sample750,SX411,BUTTERSCOTCH FUDGE GOES WELL WITH VANILLA ICE CREAM
750,750,DR2/MSAT0/SI896.WAV,sample751.WAV,sample751,SI896,IT IS WELL LIKED BY THE CHILDREN AND FACULTY
751,751,DR2/MSAT0/SX86.WAV,sample752.WAV,sample752,SX86,HISPANIC COSTUMES ARE QUITE COLORFUL
752,752,DR2/MSAT0/SX356.WAV,sample753.WAV,sample753,SX356,DIANE MAY SPLURGE AND BUY A TURQUOISE NECKLACE
753,753,DR2/MSAT0/SA2.WAV,sample754.WAV,sample754,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
754,754,DR2/MSAT0/SX266.WAV,sample755.WAV,sample755,SX266,WITHDRAW ONLY AS MUCH MONEY AS YOU NEED
755,755,DR2/MSAT0/SA1.WAV,sample756.WAV,sample756,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
756,756,DR2/MSAT0/SI1526.WAV,sample757.WAV,sample757,SI1526,BOY YOU'RE STIRRIN EARLY A SLEEPY VOICE SAID
757,757,DR2/MSAT0/SX176.WAV,sample758.WAV,sample758,SX176,BUYING A THOROUGHBRED HORSE REQUIRES INTUITION AND EXPERTISE
758,758,DR2/MSAT0/SX446.WAV,sample759.WAV,sample759,SX446,THOMAS THINKS A LARGER CLAMP SOLVES THE PROBLEM
759,759,DR2/MSAT0/SI2156.WAV,sample760.WAV,sample760,SI2156,HIS FINGERS FELT ABSURDLY THICK AND CLUMSY
760,760,DR1/MMGG0/SX359.WAV,sample761.WAV,sample761,SX359,THE SYSTEM MAY BREAK DOWN SOON SO SAVE YOUR FILES FREQUENTLY
761,761,DR1/MMGG0/SX269.WAV,sample762.WAV,sample762,SX269,DO ATYPICAL FARMERS GROW OATS
762,762,DR1/MMGG0/SI1079.WAV,sample763.WAV,sample763,SI1079,BOYS AND MEN GO ALONG THE RIVERBANK OR TO THE ALCOVES IN THE TOP ARCADE
763,763,DR1/MMGG0/SI1709.WAV,sample764.WAV,sample764,SI1709,THOSE LOVELY WHORLS HE CHORTLED
764,764,DR1/MMGG0/SX89.WAV,sample765.WAV,sample765,SX89,IT'S HARD TO TELL AN ORIGINAL FROM A FORGERY
765,765,DR1/MMGG0/SA2.WAV,sample766.WAV,sample766,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
766,766,DR1/MMGG0/SA1.WAV,sample767.WAV,sample767,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
767,767,DR1/MMGG0/SX179.WAV,sample768.WAV,sample768,SX179,WE COULD BARELY SEE THE FJORDS THROUGH THE SNOW FLURRIES
768,768,DR1/MMGG0/SI2339.WAV,sample769.WAV,sample769,SI2339,GOSH THE HOUSE DOES LOOK LIKE A MORGUE THOUGH
769,769,DR1/MMGG0/SX449.WAV,sample770.WAV,sample770,SX449,RALPH PREPARED RED SNAPPER WITH FRESH LEMON SAUCE FOR DINNER
770,770,DR1/MJWT0/SX211.WAV,sample771.WAV,sample771,SX211,ONLY THE BEST PLAYERS ENJOY POPULARITY
771,771,DR1/MJWT0/SX391.WAV,sample772.WAV,sample772,SX391,THEY ALL LIKE LONG HOT SHOWERS
772,772,DR1/MJWT0/SI1381.WAV,sample773.WAV,sample773,SI1381,BUT BRIEFLY THE TOPPING CONFIGURATION MUST BE EXAMINED FOR ITS INFERENCES
773,773,DR1/MJWT0/SA2.WAV,sample774.WAV,sample774,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
774,774,DR1/MJWT0/SA1.WAV,sample775.WAV,sample775,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
775,775,DR1/MJWT0/SI751.WAV,sample776.WAV,sample776,SI751,SERVE IN FRANKFURTER BUNS OR AS A MEAT DISH
776,776,DR1/MJWT0/SX121.WAV,sample777.WAV,sample777,SX121,TRESPASSING IS FORBIDDEN AND SUBJECT TO PENALTY
777,777,DR1/MJWT0/SI1291.WAV,sample778.WAV,sample778,SI1291,THEY SHOULD LIVE IN MODEST CIRCUMSTANCES AVOIDING ALL CONSPICUOUS CONSUMPTION
778,778,DR1/MJWT0/SX301.WAV,sample779.WAV,sample779,SX301,WE LIKE BLEU CHEESE BUT VICTOR PREFERS SWISS CHEESE
779,779,DR1/MJWT0/SX31.WAV,sample780.WAV,sample780,SX31,A GOOD ATTITUDE IS UNBEATABLE
780,780,DR1/FVFB0/SX222.WAV,sample781.WAV,sample781,SX222,YOU ALWAYS COME UP WITH PATHOLOGICAL EXAMPLES
781,781,DR1/FVFB0/SI1510.WAV,sample782.WAV,sample782,SI1510,A FLASH ILLUMINED THE TREES AS A CROOKED BOLT TWIGGED IN SEVERAL DIRECTIONS
782,782,DR1/FVFB0/SX402.WAV,sample783.WAV,sample783,SX402,WE'LL SERVE RHUBARB PIE AFTER RACHEL'S TALK
783,783,DR1/FVFB0/SI1032.WAV,sample784.WAV,sample784,SI1032,IT WAS THE STORY OF THE RHINOCEROS FIGHT ALL OVER AGAIN
784,784,DR1/FVFB0/SI2292.WAV,sample785.WAV,sample785,SI2292,IS IT ANYTHING LIKE COOKED-OVER OATMEAL
785,785,DR1/FVFB0/SX42.WAV,sample786.WAV,sample786,SX42,BIBLICAL SCHOLARS ARGUE HISTORY
786,786,DR1/FVFB0/SA2.WAV,sample787.WAV,sample787,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
787,787,DR1/FVFB0/SA1.WAV,sample788.WAV,sample788,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
788,788,DR1/FVFB0/SX312.WAV,sample789.WAV,sample789,SX312,THOSE ANSWERS WILL BE STRAIGHTFORWARD IF YOU THINK THEM THROUGH CAREFULLY FIRST
789,789,DR1/FVFB0/SX132.WAV,sample790.WAV,sample790,SX132,PUBLICITY AND NOTORIETY GO HAND IN HAND
790,790,DR1/FETB0/SX428.WAV,sample791.WAV,sample791,SX428,A CRAB CHALLENGED ME BUT A QUICK STAB VANQUISHED HIM
791,791,DR1/FETB0/SI1778.WAV,sample792.WAV,sample792,SI1778,WOMEN DIDN'T USE WHITE FACE POWDER NOWADAYS HE RECALLED
792,792,DR1/FETB0/SX338.WAV,sample793.WAV,sample793,SX338,THE DARK MURKY LAGOON WOUND AROUND FOR MILES
793,793,DR1/FETB0/SX158.WAV,sample794.WAV,sample794,SX158,THE DRUNKARD IS A SOCIAL OUTCAST
794,794,DR1/FETB0/SA2.WAV,sample795.WAV,sample795,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
795,795,DR1/FETB0/SA1.WAV,sample796.WAV,sample796,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
796,796,DR1/FETB0/SI518.WAV,sample797.WAV,sample797,SI518,HIGHER TOLL RATES ALSO ARE HELPING BOOST REVENUES
797,797,DR1/FETB0/SX248.WAV,sample798.WAV,sample798,SX248,READING IN POOR LIGHT GIVES YOU EYESTRAIN
798,798,DR1/FETB0/SX68.WAV,sample799.WAV,sample799,SX68,UPGRADE YOUR STATUS TO REFLECT YOUR WEALTH
799,799,DR1/FETB0/SI1148.WAV,sample800.WAV,sample800,SI1148,CHANGE INVOLVES THE DISPLACEMENT OF FORM
800,800,DR1/FMEM0/SX387.WAV,sample801.WAV,sample801,SX387,THE GIANT REDWOODS SHIMMERED IN THE GLISTENING SUN
801,801,DR1/FMEM0/SI747.WAV,sample802.WAV,sample802,SI747,ADD REMAINING INGREDIENTS AND BRING TO A BOIL
802,802,DR1/FMEM0/SX297.WAV,sample803.WAV,sample803,SX297,ROCK-AND-ROLL MUSIC HAS A GREAT RHYTHM
803,803,DR1/FMEM0/SX333.WAV,sample804.WAV,sample804,SX333,AN ADULT MALE BABOON'S TEETH ARE NOT SUITABLE FOR EATING SHELLFISH
804,804,DR1/FMEM0/SA2.WAV,sample805.WAV,sample805,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
805,805,DR1/FMEM0/SA1.WAV,sample806.WAV,sample806,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
806,806,DR1/FMEM0/SI2007.WAV,sample807.WAV,sample807,SI2007,TO HIS PUZZLEMENT THERE SUDDENLY WAS NO HAZE
807,807,DR1/FMEM0/SX117.WAV,sample808.WAV,sample808,SX117,THE MANGO AND THE PAPAYA ARE IN A BOWL
808,808,DR1/FMEM0/SX207.WAV,sample809.WAV,sample809,SX207,DO YOU HEAR THE SLEIGH BELLS RINGING
809,809,DR1/FMEM0/SI1377.WAV,sample810.WAV,sample810,SI1377,AS THESE MALADIES OVERLAP SO MUST THE CURE
810,810,DR1/MKLW0/SI1571.WAV,sample811.WAV,sample811,SI1571,ICE BATHS ELECTRIC SHOCKS LASHINGS WILD DOGS TESTICLE CRUSHERS
811,811,DR1/MKLW0/SX41.WAV,sample812.WAV,sample812,SX41,ETIQUETTE MANDATES COMPLIANCE WITH EXISTING REGULATIONS
812,812,DR1/MKLW0/SI1844.WAV,sample813.WAV,sample813,SI1844,HELLO ANYONE AT HOME
813,813,DR1/MKLW0/SX131.WAV,sample814.WAV,sample814,SX131,WE PLAN TO BUILD A NEW BEVERAGE PLANT
814,814,DR1/MKLW0/SX311.WAV,sample815.WAV,sample815,SX311,MY DESIRES ARE SIMPLE GIVE ME ONE INFORMATIVE PARAGRAPH ON THE SUBJECT
815,815,DR1/MKLW0/SI2201.WAV,sample816.WAV,sample816,SI2201,JUST LET ME DIE IN PEACE
816,816,DR1/MKLW0/SA2.WAV,sample817.WAV,sample817,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
817,817,DR1/MKLW0/SA1.WAV,sample818.WAV,sample818,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
818,818,DR1/MKLW0/SX221.WAV,sample819.WAV,sample819,SX221,CORY ATTACKED THE PROJECT WITH EXTRA DETERMINATION
819,819,DR1/MKLW0/SX401.WAV,sample820.WAV,sample820,SX401,THE TAXICAB BROKE DOWN AND CAUSED A TRAFFIC JAM
820,820,DR1/FVMH0/SX116.WAV,sample821.WAV,sample821,SX116,CLASP THE SCREW IN YOUR LEFT HAND
821,821,DR1/FVMH0/SI1466.WAV,sample822.WAV,sample822,SI1466,IN SIMPLER TERMS IT AMOUNTS TO POINTING THE PLATFORM IN THE PROPER DIRECTION
822,822,DR1/FVMH0/SI2096.WAV,sample823.WAV,sample823,SI2096,RAN AWAY ON A BLACK NIGHT WITH A LAWFUL WEDDED MAN
823,823,DR1/FVMH0/SX386.WAV,sample824.WAV,sample824,SX386,WHICH CHURCH DO THE SMITHS WORSHIP IN
824,824,DR1/FVMH0/SA2.WAV,sample825.WAV,sample825,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
825,825,DR1/FVMH0/SA1.WAV,sample826.WAV,sample826,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
826,826,DR1/FVMH0/SX26.WAV,sample827.WAV,sample827,SX26,MOST YOUNG RISE EARLY EVERY MORNING
827,827,DR1/FVMH0/SX206.WAV,sample828.WAV,sample828,SX206,WHEN PEELING AN ORANGE IT IS HARD NOT TO SPRAY JUICE
828,828,DR1/FVMH0/SX296.WAV,sample829.WAV,sample829,SX296,THE TWO ARTISTS EXCHANGED AUTOGRAPHS
829,829,DR1/FVMH0/SI836.WAV,sample830.WAV,sample830,SI836,NO MANUFACTURER HAS TAKEN THE INITIATIVE IN POINTING OUT THE COSTS INVOLVED
830,830,DR1/MWAD0/SI1062.WAV,sample831.WAV,sample831,SI1062,VITAL QUESTIONS WOULD BE QUICKLY ANSWERED ACCORDING TO A PREPREPARED AGENDA
831,831,DR1/MWAD0/SX162.WAV,sample832.WAV,sample832,SX162,HER AUBURN HAIR REMINDED HIM OF AUTUMN LEAVES
832,832,DR1/MWAD0/SA2.WAV,sample833.WAV,sample833,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
833,833,DR1/MWAD0/SI2322.WAV,sample834.WAV,sample834,SI2322,HE TOLD ME SO TODAY COMING UP ON THE TRAIN
834,834,DR1/MWAD0/SA1.WAV,sample835.WAV,sample835,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
835,835,DR1/MWAD0/SX72.WAV,sample836.WAV,sample836,SX72,SPRING STREET IS STRAIGHT AHEAD
836,836,DR1/MWAD0/SX432.WAV,sample837.WAV,sample837,SX432,COFFEE IS GROWN ON STEEP JUNGLE-LIKE SLOPES IN TEMPERATE ZONES
837,837,DR1/MWAD0/SX342.WAV,sample838.WAV,sample838,SX342,TAKE CHARGE OF CHOOSING HER BRIDE'S MAIDS' GOWNS
838,838,DR1/MWAD0/SI1749.WAV,sample839.WAV,sample839,SI1749,NEVERTHELESS IT'S TRUE
839,839,DR1/MWAD0/SX252.WAV,sample840.WAV,sample840,SX252,THE GORGEOUS BUTTERFLY ATE A LOT OF NECTAR
840,840,DR1/FSMA0/SX451.WAV,sample841.WAV,sample841,SX451,THE THICK ELM FOREST WAS NEARLY OVERWHELMED BY DUTCH ELM DISEASE
841,841,DR1/FSMA0/SI1621.WAV,sample842.WAV,sample842,SI1621,NOW HE'LL CHOKE FOR SURE
842,842,DR1/FSMA0/SA2.WAV,sample843.WAV,sample843,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
843,843,DR1/FSMA0/SX91.WAV,sample844.WAV,sample844,SX91,THE MISPRINT PROVOKED AN IMMEDIATE DISCLAIMER
844,844,DR1/FSMA0/SA1.WAV,sample845.WAV,sample845,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
845,845,DR1/FSMA0/SX361.WAV,sample846.WAV,sample846,SX361,THE SPEECH SYMPOSIUM MIGHT BEGIN MONDAY
846,846,DR1/FSMA0/SX181.WAV,sample847.WAV,sample847,SX181,RICH LOOKED FOR SPOTTED HYENAS AND JAGUARS ON THE SAFARI
847,847,DR1/FSMA0/SI991.WAV,sample848.WAV,sample848,SI991,SHE HAD NO WAY OF KNOWING IN ADVANCE WHETHER AN OPPORTUNITY FOR MURDER EXISTED
848,848,DR1/FSMA0/SX271.WAV,sample849.WAV,sample849,SX271,BE CAREFUL NOT TO PLOW OVER THE FLOWER BEDS
849,849,DR1/FSMA0/SI2251.WAV,sample850.WAV,sample850,SI2251,HE HAD ALWAYS BEEN A MESSY AND NEGLIGENT MAN
850,850,DR1/MDAC0/SX451.WAV,sample851.WAV,sample851,SX451,THE THICK ELM FOREST WAS NEARLY OVERWHELMED BY DUTCH ELM DISEASE
851,851,DR1/MDAC0/SI631.WAV,sample852.WAV,sample852,SI631,PROGRAM NOTE READS AS FOLLOWS TAKE HANDS THIS URGENT VISAGE BECKONS US
852,852,DR1/MDAC0/SI1261.WAV,sample853.WAV,sample853,SI1261,IN TWO CASES AIRPLANES ONLY WERE INDICATED
853,853,DR1/MDAC0/SA2.WAV,sample854.WAV,sample854,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
854,854,DR1/MDAC0/SX91.WAV,sample855.WAV,sample855,SX91,THE MISPRINT PROVOKED AN IMMEDIATE DISCLAIMER
855,855,DR1/MDAC0/SA1.WAV,sample856.WAV,sample856,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
856,856,DR1/MDAC0/SX361.WAV,sample857.WAV,sample857,SX361,THE SPEECH SYMPOSIUM MIGHT BEGIN MONDAY
857,857,DR1/MDAC0/SX181.WAV,sample858.WAV,sample858,SX181,RICH LOOKED FOR SPOTTED HYENAS AND JAGUARS ON THE SAFARI
858,858,DR1/MDAC0/SI1837.WAV,sample859.WAV,sample859,SI1837,HER HUM BECAME A GURGLE OF SURPRISE
859,859,DR1/MDAC0/SX271.WAV,sample860.WAV,sample860,SX271,BE CAREFUL NOT TO PLOW OVER THE FLOWER BEDS
860,860,DR1/MKLS0/SI2067.WAV,sample861.WAV,sample861,SI2067,YEAH SEEMS SO DON'T IT THE BOY LAUGHED HUGGING HER CLOSE
861,861,DR1/MKLS0/SX357.WAV,sample862.WAV,sample862,SX357,THE MOISTURE IN MY EYES IS FROM EYEDROPS NOT FROM TEARS
862,862,DR1/MKLS0/SX87.WAV,sample863.WAV,sample863,SX87,PRIMITIVE TRIBES HAVE AN UPBEAT ATTITUDE
863,863,DR1/MKLS0/SA2.WAV,sample864.WAV,sample864,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
864,864,DR1/MKLS0/SA1.WAV,sample865.WAV,sample865,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
865,865,DR1/MKLS0/SX267.WAV,sample866.WAV,sample866,SX267,DRAW EVERY OUTER LINE FIRST THEN FILL IN THE INTERIOR
866,866,DR1/MKLS0/SX447.WAV,sample867.WAV,sample867,SX447,FIRST ADD MILK TO THE SHREDDED CHEESE
867,867,DR1/MKLS0/SX177.WAV,sample868.WAV,sample868,SX177,DOES CREOLE COOKING USE CURRY
868,868,DR1/MKLS0/SI1533.WAV,sample869.WAV,sample869,SI1533,AT HOME YES THEY ARGUED
869,869,DR1/MKLS0/SI1437.WAV,sample870.WAV,sample870,SI1437,A CONCURRENT EFFORT IS NEEDED TO MAKE OCEANOGRAPHIC DATA USEFUL ON THE SPOT
870,870,DR1/MTPF0/SX65.WAV,sample871.WAV,sample871,SX65,CHALLENGE EACH GENERAL'S INTELLIGENCE
871,871,DR1/MTPF0/SX335.WAV,sample872.WAV,sample872,SX335,GUS SAW PINE TREES AND REDWOODS ON HIS WALK THROUGH SEQUOIA NATIONAL FOREST
872,872,DR1/MTPF0/SX425.WAV,sample873.WAV,sample873,SX425,MOVIES NEVER HAVE ENOUGH VILLAINS
873,873,DR1/MTPF0/SA2.WAV,sample874.WAV,sample874,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
874,874,DR1/MTPF0/SI605.WAV,sample875.WAV,sample875,SI605,WE WOULD LOSE OUR EXPORT MARKETS AND DENY OURSELVES THE IMPORTS WE NEED
875,875,DR1/MTPF0/SA1.WAV,sample876.WAV,sample876,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
876,876,DR1/MTPF0/SI1235.WAV,sample877.WAV,sample877,SI1235,WE OFTEN SAY OF A PERSON THAT HE LOOKS YOUNG FOR HIS AGE OR OLD FOR HIS AGE
877,877,DR1/MTPF0/SX155.WAV,sample878.WAV,sample878,SX155,THE WATER CONTAINED TOO MUCH CHLORINE AND STUNG HIS EYES
878,878,DR1/MTPF0/SX245.WAV,sample879.WAV,sample879,SX245,DOES HINDU IDEOLOGY HONOR COWS
879,879,DR1/MTPF0/SI1865.WAV,sample880.WAV,sample880,SI1865,NOW THERE'S NOTHIN LEFT OF ME
880,880,DR1/MPSW0/SI1067.WAV,sample881.WAV,sample881,SI1067,THEIR GAIT IS IMPOSSIBLE TO CONVEY IN WORDS
881,881,DR1/MPSW0/SI2327.WAV,sample882.WAV,sample882,SI2327,I'M SORRY BUT I SHALL HAVE TO SEARCH THIS HOUSE
882,882,DR1/MPSW0/SA2.WAV,sample883.WAV,sample883,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
883,883,DR1/MPSW0/SX437.WAV,sample884.WAV,sample884,SX437,THEY USED AN AGGRESSIVE POLICEMAN TO FLAG THOUGHTLESS MOTORISTS
884,884,DR1/MPSW0/SA1.WAV,sample885.WAV,sample885,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
885,885,DR1/MPSW0/SX24.WAV,sample886.WAV,sample886,SX24,ALTHOUGH ALWAYS ALONE WE SURVIVE
886,886,DR1/MPSW0/SX167.WAV,sample887.WAV,sample887,SX167,EMPLOYEE LAYOFFS COINCIDED WITH THE COMPANY'S REORGANIZATION
887,887,DR1/MPSW0/SX257.WAV,sample888.WAV,sample888,SX257,WE ARE OPEN EVERY MONDAY EVENING
888,888,DR1/MPSW0/SI1697.WAV,sample889.WAV,sample889,SI1697,IT WOULD HAVE BEEN EASY TO IDENTIFY AS OPIUM BY ITS ODOR
889,889,DR1/MPSW0/SX77.WAV,sample890.WAV,sample890,SX77,BAGPIPES AND BONGOS ARE MUSICAL INSTRUMENTS
890,890,DR1/MRCG0/SX258.WAV,sample891.WAV,sample891,SX258,THE ESSAY UNDENIABLY REFLECTS OUR VIEW ABLY
891,891,DR1/MRCG0/SI2058.WAV,sample892.WAV,sample892,SI2058,WHY AIN'T YOU PLAYIN' BALL
892,892,DR1/MRCG0/SX168.WAV,sample893.WAV,sample893,SX168,WHO TOOK THE KAYAK DOWN THE BAYOU
893,893,DR1/MRCG0/SA2.WAV,sample894.WAV,sample894,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
894,894,DR1/MRCG0/SA1.WAV,sample895.WAV,sample895,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
895,895,DR1/MRCG0/SX78.WAV,sample896.WAV,sample896,SX78,DOCTORS PRESCRIBE DRUGS TOO FREELY
896,896,DR1/MRCG0/SI1428.WAV,sample897.WAV,sample897,SI1428,INDEX WORDS AND ELECTRONIC SWITCHES MAY BE RESERVED IN THE FOLLOWING WAYS
897,897,DR1/MRCG0/SX348.WAV,sample898.WAV,sample898,SX348,I'LL HAVE A SCOOP OF THAT EXOTIC PURPLE AND TURQUOISE SHERBET
898,898,DR1/MRCG0/SX438.WAV,sample899.WAV,sample899,SX438,SHELL SHOCK CAUSED BY SHRAPNEL IS SOMETIMES CURED THROUGH GROUP THERAPY
899,899,DR1/MRCG0/SI798.WAV,sample900.WAV,sample900,SI798,WHEN YOU'RE LESS FATIGUED THINGS JUST NATURALLY LOOK BRIGHTER
900,900,DR1/FCJF0/SX127.WAV,sample901.WAV,sample901,SX127,THE EMPEROR HAD A MEAN TEMPER
901,901,DR1/FCJF0/SI1027.WAV,sample902.WAV,sample902,SI1027,EVEN THEN IF SHE TOOK ONE STEP FORWARD HE COULD CATCH HER
902,902,DR1/FCJF0/SA2.WAV,sample903.WAV,sample903,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
903,903,DR1/FCJF0/SI1657.WAV,sample904.WAV,sample904,SI1657,OR BORROW SOME MONEY FROM SOMEONE AND GO HOME BY BUS
904,904,DR1/FCJF0/SA1.WAV,sample905.WAV,sample905,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
905,905,DR1/FCJF0/SX397.WAV,sample906.WAV,sample906,SX397,TIM TAKES SHEILA TO SEE MOVIES TWICE A WEEK
906,906,DR1/FCJF0/SX307.WAV,sample907.WAV,sample907,SX307,THE MEETING IS NOW ADJOURNED
907,907,DR1/FCJF0/SX217.WAV,sample908.WAV,sample908,SX217,HOW PERMANENT ARE THEIR RECORDS
908,908,DR1/FCJF0/SX37.WAV,sample909.WAV,sample909,SX37,CRITICAL EQUIPMENT NEEDS PROPER MAINTENANCE
909,909,DR1/FCJF0/SI648.WAV,sample910.WAV,sample910,SI648,A SAILBOAT MAY HAVE A BONE IN HER TEETH ONE MINUTE AND LIE BECALMED THE NEXT
910,910,DR1/FJSP0/SX84.WAV,sample911.WAV,sample911,SX84,COOPERATION ALONG WITH UNDERSTANDING ALLEVIATE DISPUTE
911,911,DR1/FJSP0/SI1434.WAV,sample912.WAV,sample912,SI1434,CONCEIVABLY THE SUBMARINE DEFENSE PROBLEM CAN BE SOLVED BY SUFFICIENT FORCES
912,912,DR1/FJSP0/SX174.WAV,sample913.WAV,sample913,SX174,THE HAUNTED HOUSE WAS A HIT DUE TO OUTSTANDING AUDIO-VISUAL EFFECTS
913,913,DR1/FJSP0/SI1763.WAV,sample914.WAV,sample914,SI1763,THAT'S YOUR HEADACHE
914,914,DR1/FJSP0/SA2.WAV,sample915.WAV,sample915,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
915,915,DR1/FJSP0/SX444.WAV,sample916.WAV,sample916,SX444,THE TODDLER FOUND A CLAMSHELL NEAR THE CAMP SITE
916,916,DR1/FJSP0/SA1.WAV,sample917.WAV,sample917,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
917,917,DR1/FJSP0/SX354.WAV,sample918.WAV,sample918,SX354,A LAWYER WAS APPOINTED TO EXECUTE HER WILL
918,918,DR1/FJSP0/SI804.WAV,sample919.WAV,sample919,SI804,THIS IS PARTICULARLY TRUE IN SITE SELECTION
919,919,DR1/FJSP0/SX264.WAV,sample920.WAV,sample920,SX264,WE SAW EIGHT TINY ICICLES BELOW OUR ROOF
920,920,DR1/MEDR0/SI744.WAV,sample921.WAV,sample921,SI744,GET COPPER OR EARTHENWARE MUGS THAT KEEP BEER CHILLED OR SOUP HOT
921,921,DR1/MEDR0/SX204.WAV,sample922.WAV,sample922,SX204,EVEN I OCCASIONALLY GET THE MONDAY BLUES
922,922,DR1/MEDR0/SA2.WAV,sample923.WAV,sample923,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
923,923,DR1/MEDR0/SX294.WAV,sample924.WAV,sample924,SX294,SHOULD GIRAFFES BE KEPT IN SMALL ZOOS
924,924,DR1/MEDR0/SA1.WAV,sample925.WAV,sample925,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
925,925,DR1/MEDR0/SX24.WAV,sample926.WAV,sample926,SX24,ALTHOUGH ALWAYS ALONE WE SURVIVE
926,926,DR1/MEDR0/SI2004.WAV,sample927.WAV,sample927,SI2004,SHE HAD JUMPED AWAY FROM HIS SHY TOUCH LIKE A CAT CONFRONTED BY A SIDEWINDER
927,927,DR1/MEDR0/SX114.WAV,sample928.WAV,sample928,SX114,THE CARTOON FEATURES A MUSKRAT AND A TADPOLE
928,928,DR1/MEDR0/SX384.WAV,sample929.WAV,sample929,SX384,PLEASE SHORTEN THIS SKIRT FOR JOYCE
929,929,DR1/MEDR0/SI1374.WAV,sample930.WAV,sample930,SI1374,THIS LEAVES THE ORDERING OF ENTRIES VARIABLE
930,930,DR1/FTBR0/SX21.WAV,sample931.WAV,sample931,SX21,ALFALFA IS HEALTHY FOR YOU
931,931,DR1/FTBR0/SI2181.WAV,sample932.WAV,sample932,SI2181,PART COLLIE PART WIRE-HAIRED TERRIER
932,932,DR1/FTBR0/SI1402.WAV,sample933.WAV,sample933,SI1402,WE DO NOT ARRIVE AT SPATIAL IMAGES BY MEANS OF THE SENSE OF TOUCH BY ITSELF
